tiempo_ms,ax,ay,az,etiqueta,muestra_id,grabacion_id
3506,-4376,754,-1332,SC,0,V_pwm175_grab1
3511,1468,414,-654,SC,0,V_pwm175_grab1
3516,7924,344,13870,SC,0,V_pwm175_grab1
3527,7608,518,13998,SC,0,V_pwm175_grab1
3532,5046,-998,22610,SC,0,V_pwm175_grab1
3537,-7169,-1,-1,SC,0,V_pwm175_grab1
3543,-5638,-1888,4088,SC,0,V_pwm175_grab1
3547,-2992,-2106,-3522,SC,0,V_pwm175_grab1
3553,4830,-298,5434,SC,0,V_pwm175_grab1
3558,7672,132,20558,SC,0,V_pwm175_grab1
3562,4864,-288,5578,SC,0,V_pwm175_grab1
3568,7764,48,21790,SC,0,V_pwm175_grab1
3573,862,490,22486,SC,0,V_pwm175_grab1
3578,-5980,1130,10794,SC,0,V_pwm175_grab1
3584,-4988,700,-486,SC,0,V_pwm175_grab1
3587,5620,-892,23066,SC,0,V_pwm175_grab1
3595,3648,-126,845,SC,0,V_pwm175_grab1
3598,-5632,-1796,4326,SC,0,V_pwm175_grab1
3602,-3456,-1216,15684,SC,0,V_pwm175_grab1
3608,-5426,-1882,4370,SC,0,V_pwm175_grab1
3612,-2836,-2090,-3334,SC,0,V_pwm175_grab1
3618,4782,-468,6284,SC,0,V_pwm175_grab1
3622,7372,-212,22086,SC,0,V_pwm175_grab1
3628,-4482,702,-872,SC,0,V_pwm175_grab1
3632,1120,368,-1298,SC,0,V_pwm175_grab1
3638,7668,428,12976,SC,0,V_pwm175_grab1
3642,998,562,-614,SC,0,V_pwm175_grab1
3648,7324,444,13644,SC,0,V_pwm175_grab1
3652,5058,-796,22306,SC,0,V_pwm175_grab1
3657,-3394,-1256,15848,SC,0,V_pwm175_grab1
3662,-5664,-1918,4516,SC,0,V_pwm175_grab1
3668,-2780,-2178,-3084,SC,0,V_pwm175_grab1
3673,224,330,20940,SC,0,V_pwm175_grab1
3677,-5108,1208,10534,SC,0,V_pwm175_grab1
3682,-4630,794,-1144,SC,0,V_pwm175_grab1
3687,-5380,982,10232,SC,0,V_pwm175_grab1
3693,-4592,654,-836,SC,0,V_pwm175_grab1
3697,1916,472,442,SC,0,V_pwm175_grab1
3702,7678,370,15542,SC,0,V_pwm175_grab1
3707,3844,-886,22352,SC,0,V_pwm175_grab1
3713,-1560,-2130,-2464,SC,0,V_pwm175_grab1
3717,5922,-266,9402,SC,0,V_pwm175_grab1
3723,6440,62,23190,SC,0,V_pwm175_grab1
3727,6254,-426,11186,SC,0,V_pwm175_grab1
3733,5482,242,23572,SC,0,V_pwm175_grab1
3738,-2878,862,17700,SC,0,V_pwm175_grab1
3742,-6220,408,5416,SC,0,V_pwm175_grab1
3748,-2692,-4,-3364,SC,0,V_pwm175_grab1
3752,5608,802,6478,SC,0,V_pwm175_grab1
3760,5608,802,6478,SC,0,V_pwm175_grab1
3762,-4042,-1896,-2786,SC,0,V_pwm175_grab1
3772,-3828,-2142,-3090,SC,0,V_pwm175_grab1
3778,4224,-700,6094,SC,0,V_pwm175_grab1
3783,6716,-174,22324,SC,0,V_pwm175_grab1
3787,-860,604,20966,SC,0,V_pwm175_grab1
3795,-860,604,20966,SC,0,V_pwm175_grab1
3799,-3840,202,-2836,SC,0,V_pwm175_grab1
3804,4000,402,4662,SC,0,V_pwm175_grab1
3809,-2218,-22,-3392,SC,0,V_pwm175_grab1
3813,6140,530,8278,SC,0,V_pwm175_grab1
3818,6578,-524,22896,SC,0,V_pwm175_grab1
3823,-2266,-642,17092,SC,0,V_pwm175_grab1
3828,-5748,-1294,4166,SC,0,V_pwm175_grab1
3833,-2376,-2240,-3486,SC,0,V_pwm175_grab1
3840,5802,-482,8982,SC,0,V_pwm175_grab1
3844,-5558,604,7710,SC,0,V_pwm175_grab1
3848,-2570,640,17944,SC,0,V_pwm175_grab1
3853,-5638,636,4918,SC,0,V_pwm175_grab1
3858,-2270,-104,-3294,SC,0,V_pwm175_grab1
3863,6604,708,7832,SC,0,V_pwm175_grab1
3869,6500,-630,22434,SC,0,V_pwm175_grab1
3874,-2552,-770,16900,SC,0,V_pwm175_grab1
3878,-6306,-1656,3884,SC,0,V_pwm175_grab1
3883,6772,-128,21804,SC,0,V_pwm175_grab1
3894,6276,6,23248,SC,0,V_pwm175_grab1
3899,-2558,618,18088,SC,0,V_pwm175_grab1
3903,-6008,582,5162,SC,0,V_pwm175_grab1
3909,-2068,-20,-3360,SC,0,V_pwm175_grab1
3914,6330,450,8764,SC,0,V_pwm175_grab1
3918,6164,-518,22828,SC,0,V_pwm175_grab1
3923,-2694,-616,16998,SC,0,V_pwm175_grab1
3928,-6026,-1640,3990,SC,0,V_pwm175_grab1
3933,-2090,-2364,-3764,SC,0,V_pwm175_grab1
3939,6498,-388,10942,SC,0,V_pwm175_grab1
3944,5088,252,23372,SC,0,V_pwm175_grab1
3948,-4014,696,15534,SC,0,V_pwm175_grab1
3953,-5744,446,1628,SC,0,V_pwm175_grab1
3958,684,-36,-1708,SC,0,V_pwm175_grab1
3964,7854,402,14896,SC,0,V_pwm175_grab1
3969,3064,-156,22458,SC,0,V_pwm175_grab1
3973,-4792,-606,11570,SC,0,V_pwm175_grab1
3979,-5136,-1660,-1304,SC,0,V_pwm175_grab1
3983,3418,-908,2176,SC,0,V_pwm175_grab1
3988,7092,-496,21146,SC,0,V_pwm175_grab1
