tiempo_ms,ax,ay,az,etiqueta,muestra_id,grabacion_id
5352,-2498,-1078,8622,CD,0,D2_pwm125_grab1
5356,800,24,9022,CD,0,D2_pwm125_grab1
5361,274,-42,10262,CD,0,D2_pwm125_grab1
5366,1938,978,11822,CD,0,D2_pwm125_grab1
5372,1052,-334,10084,CD,0,D2_pwm125_grab1
5377,-332,-1818,8772,CD,0,D2_pwm125_grab1
5381,-600,-130,10450,CD,0,D2_pwm125_grab1
5391,96,-482,10884,CD,0,D2_pwm125_grab1
5396,968,202,11558,CD,0,D2_pwm125_grab1
5401,138,-460,10194,CD,0,D2_pwm125_grab1
5407,1856,-1030,9482,CD,0,D2_pwm125_grab1
5412,-1204,-1102,8754,CD,0,D2_pwm125_grab1
5417,1402,-274,10920,CD,0,D2_pwm125_grab1
5422,1402,-60,10616,CD,0,D2_pwm125_grab1
5426,1462,330,11458,CD,0,D2_pwm125_grab1
5432,2156,1090,11070,CD,0,D2_pwm125_grab1
5436,-1958,-640,8864,CD,0,D2_pwm125_grab1
5441,1018,-74,9356,CD,0,D2_pwm125_grab1
5447,24,8,10496,CD,0,D2_pwm125_grab1
5451,1116,180,11406,CD,0,D2_pwm125_grab1
5456,850,-602,10284,CD,0,D2_pwm125_grab1
5463,642,-234,9198,CD,0,D2_pwm125_grab1
5467,1712,422,10058,CD,0,D2_pwm125_grab1
5472,1542,1424,9818,CD,0,D2_pwm125_grab1
5477,-1778,-972,8948,CD,0,D2_pwm125_grab1
5482,-874,-610,10216,CD,0,D2_pwm125_grab1
5487,512,-298,10308,CD,0,D2_pwm125_grab1
5492,4160,1220,10486,CD,0,D2_pwm125_grab1
5497,-162,1098,9652,CD,0,D2_pwm125_grab1
5502,-112,-1666,9030,CD,0,D2_pwm125_grab1
5507,-1144,-1010,10228,CD,0,D2_pwm125_grab1
5512,-808,-666,10032,CD,0,D2_pwm125_grab1
