tiempo_ms,ax,ay,az,etiqueta,muestra_id,grabacion_id
3492,-1120,-1314,8722,CN,0,N_pwm125_grab1
3497,1460,288,9648,CN,0,N_pwm125_grab1
3501,6344,5636,14188,CN,0,N_pwm125_grab1
3507,3888,3078,12896,CN,0,N_pwm125_grab1
3512,14416,440,5908,CN,0,N_pwm125_grab1
3516,4368,782,8578,CN,0,N_pwm125_grab1
3521,2400,5228,13864,CN,0,N_pwm125_grab1
3526,-4186,632,12786,CN,0,N_pwm125_grab1
3531,-5344,-7482,5382,CN,0,N_pwm125_grab1
3536,-13468,-5866,7784,CN,0,N_pwm125_grab1
3543,-116,-1034,8902,CN,0,N_pwm125_grab1
3548,-10990,-4242,9280,CN,0,N_pwm125_grab1
3553,-8540,-5816,7620,CN,0,N_pwm125_grab1
3557,-1126,-1820,9924,CN,0,N_pwm125_grab1
3563,9190,196,6340,CN,0,N_pwm125_grab1
3567,5500,5284,13096,CN,0,N_pwm125_grab1
3573,7094,4942,13454,CN,0,N_pwm125_grab1
3578,10410,178,9048,CN,0,N_pwm125_grab1
3584,4030,-2920,8552,CN,0,N_pwm125_grab1
3588,-3028,2994,14174,CN,0,N_pwm125_grab1
3592,-4084,630,13388,CN,0,N_pwm125_grab1
3598,-9604,-5710,7662,CN,0,N_pwm125_grab1
3602,-11022,-6080,8230,CN,0,N_pwm125_grab1
3607,-1292,-1598,8600,CN,0,N_pwm125_grab1
3613,3084,340,8996,CN,0,N_pwm125_grab1
3617,4486,3618,12670,CN,0,N_pwm125_grab1
3622,4758,3392,12900,CN,0,N_pwm125_grab1
3627,-2638,-122,12588,CN,0,N_pwm125_grab1
3632,4524,270,8608,CN,0,N_pwm125_grab1
3637,1430,4926,13882,CN,0,N_pwm125_grab1
3642,-3862,526,13110,CN,0,N_pwm125_grab1
3647,-6340,-7338,5906,CN,0,N_pwm125_grab1
3652,-12780,-5968,7618,CN,0,N_pwm125_grab1
3658,-574,-918,8934,CN,0,N_pwm125_grab1
3662,-2378,122,11414,CN,0,N_pwm125_grab1
3667,-7472,-5702,7484,CN,0,N_pwm125_grab1
3672,2046,2406,12882,CN,0,N_pwm125_grab1
3677,16408,614,5456,CN,0,N_pwm125_grab1
3683,4436,2446,9156,CN,0,N_pwm125_grab1
3687,3726,6180,13310,CN,0,N_pwm125_grab1
3692,-3692,1044,12840,CN,0,N_pwm125_grab1
3698,-3012,-7808,4108,CN,0,N_pwm125_grab1
3702,-14406,-5052,8284,CN,0,N_pwm125_grab1
3707,-644,-1604,8332,CN,0,N_pwm125_grab1
3713,-5810,-378,12118,CN,0,N_pwm125_grab1
3717,2770,-500,12752,CN,0,N_pwm125_grab1
3722,932,1292,12956,CN,0,N_pwm125_grab1
3727,17284,176,4620,CN,0,N_pwm125_grab1
3732,5568,4212,11688,CN,0,N_pwm125_grab1
3737,5354,7146,12506,CN,0,N_pwm125_grab1
3743,-2878,256,13088,CN,0,N_pwm125_grab1
3747,-1200,-8620,3092,CN,0,N_pwm125_grab1
3753,284,4448,13942,CN,0,N_pwm125_grab1
3758,-1812,-1000,8124,CN,0,N_pwm125_grab1
3762,-8278,-1330,12114,CN,0,N_pwm125_grab1
3768,-1114,-2680,10500,CN,0,N_pwm125_grab1
3772,336,-194,13086,CN,0,N_pwm125_grab1
3782,6182,6238,14696,CN,0,N_pwm125_grab1
3788,7030,6820,12932,CN,0,N_pwm125_grab1
3792,15602,534,5650,CN,0,N_pwm125_grab1
3799,4452,1940,8864,CN,0,N_pwm125_grab1
3804,3666,5960,13620,CN,0,N_pwm125_grab1
3808,-3528,1070,12678,CN,0,N_pwm125_grab1
3814,-3606,-7788,4514,CN,0,N_pwm125_grab1
3818,-14376,-5268,8194,CN,0,N_pwm125_grab1
3823,-582,-1588,8584,CN,0,N_pwm125_grab1
3828,-5282,-292,11958,CN,0,N_pwm125_grab1
3833,-10156,-5948,8088,CN,0,N_pwm125_grab1
3838,-1592,-2276,9134,CN,0,N_pwm125_grab1
3843,17248,-14,4752,CN,0,N_pwm125_grab1
3848,5580,3694,11126,CN,0,N_pwm125_grab1
3853,5068,7136,12648,CN,0,N_pwm125_grab1
3858,-2862,862,13290,CN,0,N_pwm125_grab1
3864,-1304,-8354,3480,CN,0,N_pwm125_grab1
3868,-14628,-3714,9584,CN,0,N_pwm125_grab1
3873,-3850,1042,14040,CN,0,N_pwm125_grab1
3878,-7748,-6268,6950,CN,0,N_pwm125_grab1
3883,-692,-2224,10912,CN,0,N_pwm125_grab1
3888,542,-108,13146,CN,0,N_pwm125_grab1
3894,17142,-90,4562,CN,0,N_pwm125_grab1
3898,6342,5756,14498,CN,0,N_pwm125_grab1
3904,7038,6920,12896,CN,0,N_pwm125_grab1
3908,-84,406,12648,CN,0,N_pwm125_grab1
3913,4268,1556,8510,CN,0,N_pwm125_grab1
3919,3566,6086,13564,CN,0,N_pwm125_grab1
3923,-3530,844,12628,CN,0,N_pwm125_grab1
3929,-10148,-2670,10678,CN,0,N_pwm125_grab1
3934,-5140,-4244,8032,CN,0,N_pwm125_grab1
3938,-314,-1174,11386,CN,0,N_pwm125_grab1
3943,14552,120,4574,CN,0,N_pwm125_grab1
3948,5642,6460,13552,CN,0,N_pwm125_grab1
3953,916,1548,12812,CN,0,N_pwm125_grab1
3958,17136,200,5244,CN,0,N_pwm125_grab1
3963,5594,3636,11148,CN,0,N_pwm125_grab1
3969,-7960,492,13048,CN,0,N_pwm125_grab1
3973,-3802,222,10770,CN,0,N_pwm125_grab1
3984,-8316,-5560,7772,CN,0,N_pwm125_grab1
3988,-1136,-2076,9718,CN,0,N_pwm125_grab1
3994,-7628,-922,11830,CN,0,N_pwm125_grab1
3998,-398,-1788,11282,CN,0,N_pwm125_grab1
4003,572,6,12980,CN,0,N_pwm125_grab1
4009,17052,-236,4150,CN,0,N_pwm125_grab1
4013,3808,-3412,8392,CN,0,N_pwm125_grab1
4019,-3088,2758,13848,CN,0,N_pwm125_grab1
4023,-3802,896,13730,CN,0,N_pwm125_grab1
4028,-9518,-5236,7948,CN,0,N_pwm125_grab1
4033,-12564,-1892,11470,CN,0,N_pwm125_grab1
4038,-3969,-1,-1,CN,0,N_pwm125_grab1
4043,-9858,-2270,10850,CN,0,N_pwm125_grab1
4049,-5298,-4014,8320,CN,0,N_pwm125_grab1
4054,-238,-1348,11770,CN,0,N_pwm125_grab1
4059,14866,148,4530,CN,0,N_pwm125_grab1
4065,6012,6522,13754,CN,0,N_pwm125_grab1
4070,7828,6498,13608,CN,0,N_pwm125_grab1
4074,17112,354,5632,CN,0,N_pwm125_grab1
4079,5984,3834,11476,CN,0,N_pwm125_grab1
4085,5094,7054,12886,CN,0,N_pwm125_grab1
4089,-2984,768,12608,CN,0,N_pwm125_grab1
4094,-1440,-8392,3342,CN,0,N_pwm125_grab1
4099,-8102,-5620,7904,CN,0,N_pwm125_grab1
4104,-1218,-1950,9690,CN,0,N_pwm125_grab1
4109,9532,62,6426,CN,0,N_pwm125_grab1
4114,-664,-1892,11060,CN,0,N_pwm125_grab1
4120,550,128,12880,CN,0,N_pwm125_grab1
4124,17050,-84,4118,CN,0,N_pwm125_grab1
4129,6012,5514,13914,CN,0,N_pwm125_grab1
4135,7000,7020,12926,CN,0,N_pwm125_grab1
4139,-3866,924,13476,CN,0,N_pwm125_grab1
4144,-9432,-5020,8066,CN,0,N_pwm125_grab1
4150,-11378,-6158,8294,CN,0,N_pwm125_grab1
4154,-3910,-848,8218,CN,0,N_pwm125_grab1
4160,-9634,-2122,10772,CN,0,N_pwm125_grab1
4164,-5464,-3868,8218,CN,0,N_pwm125_grab1
4169,-388,-1360,11838,CN,0,N_pwm125_grab1
4174,14618,-200,4824,CN,0,N_pwm125_grab1
4180,6246,6276,13784,CN,0,N_pwm125_grab1
4184,1966,4984,13798,CN,0,N_pwm125_grab1
4190,-3582,1188,13732,CN,0,N_pwm125_grab1
4194,-6006,-7020,5898,CN,0,N_pwm125_grab1
4199,-7778,674,13190,CN,0,N_pwm125_grab1
4205,-3818,162,11062,CN,0,N_pwm125_grab1
4209,-10684,-3942,9348,CN,0,N_pwm125_grab1
4214,-8460,-5786,8036,CN,0,N_pwm125_grab1
4219,-1206,-1968,9280,CN,0,N_pwm125_grab1
4225,16076,402,5488,CN,0,N_pwm125_grab1
4229,5390,2624,9812,CN,0,N_pwm125_grab1
4234,4460,6778,13376,CN,0,N_pwm125_grab1
4239,10136,102,8950,CN,0,N_pwm125_grab1
4245,3814,-3206,8434,CN,0,N_pwm125_grab1
4250,-2384,3124,13698,CN,0,N_pwm125_grab1
4254,-3430,776,13612,CN,0,N_pwm125_grab1
4260,-9242,-5232,8014,CN,0,N_pwm125_grab1
4264,-11494,-6142,8030,CN,0,N_pwm125_grab1
4270,698,834,12728,CN,0,N_pwm125_grab1
4275,17446,-204,4326,CN,0,N_pwm125_grab1
4279,4582,3516,12832,CN,0,N_pwm125_grab1
4284,4498,3846,13334,CN,0,N_pwm125_grab1
4289,13788,32,5846,CN,0,N_pwm125_grab1
4294,4008,-410,7760,CN,0,N_pwm125_grab1
4300,1966,5044,13852,CN,0,N_pwm125_grab1
4305,-3908,1378,13670,CN,0,N_pwm125_grab1
4310,-5800,-6846,5894,CN,0,N_pwm125_grab1
4315,-13452,-6046,7790,CN,0,N_pwm125_grab1
4321,-3960,374,11096,CN,0,N_pwm125_grab1
4325,-10630,-3726,9432,CN,0,N_pwm125_grab1
4331,-8772,-5668,8172,CN,0,N_pwm125_grab1
4335,-1242,-2270,9112,CN,0,N_pwm125_grab1
4341,8880,10,6750,CN,0,N_pwm125_grab1
4345,5426,5378,12604,CN,0,N_pwm125_grab1
