tiempo_ms,ax,ay,az,etiqueta,muestra_id,grabacion_id
3003,-1396,5748,-7096,SC,0,V_pwm200_grab1
3013,14388,-5376,13972,SC,0,V_pwm200_grab1
3032,-12041,17416,-6657,SC,0,V_pwm200_grab1
3037,12704,-1104,15480,SC,0,V_pwm200_grab1
3072,1776,7100,-19064,SC,0,V_pwm200_grab1
3092,-6064,7944,6148,SC,0,V_pwm200_grab1
3102,16385,-24582,21761,SC,0,V_pwm200_grab1
3107,0,0,0,SC,0,V_pwm200_grab1
3113,-14656,7620,19120,SC,0,V_pwm200_grab1
3122,-30676,-1537,-1,SC,0,V_pwm200_grab1
3132,20372,-1592,-15952,SC,0,V_pwm200_grab1
3143,-22496,4656,31300,SC,0,V_pwm200_grab1
3153,16520,-1988,1540,SC,0,V_pwm200_grab1
3161,16520,-1988,1540,SC,0,V_pwm200_grab1
3163,-9124,6164,6276,SC,0,V_pwm200_grab1
3183,1768,8084,-24980,SC,0,V_pwm200_grab1
3198,16388,15866,28161,SC,0,V_pwm200_grab1
3208,14836,-1376,9280,SC,0,V_pwm200_grab1
3219,776,5996,-14576,SC,0,V_pwm200_grab1
3239,6824,3721,-1,SC,0,V_pwm200_grab1
3253,-8568,7032,4592,SC,0,V_pwm200_grab1
3269,16532,-36,3872,SC,0,V_pwm200_grab1
3279,676,5828,-25248,SC,0,V_pwm200_grab1
3304,11112,-7604,25800,SC,0,V_pwm200_grab1
3318,-6032,4560,-1729,SC,0,V_pwm200_grab1
3328,-1008,11432,-22216,SC,0,V_pwm200_grab1
3344,16312,-5248,-6460,SC,0,V_pwm200_grab1
3353,-108,12472,-20212,SC,0,V_pwm200_grab1
3359,-19000,484,28936,SC,0,V_pwm200_grab1
3363,-19000,484,28936,SC,0,V_pwm200_grab1
3393,-1312,12228,-8456,SC,0,V_pwm200_grab1
3424,-8940,5700,7716,SC,0,V_pwm200_grab1
3439,8194,30460,-24063,SC,0,V_pwm200_grab1
3456,-8648,4304,3080,SC,0,V_pwm200_grab1
3464,-2032,8520,-28748,SC,0,V_pwm200_grab1
3470,-9508,5900,12028,SC,0,V_pwm200_grab1
3484,19080,-6504,-1224,SC,0,V_pwm200_grab1
3499,7,-29956,11009,SC,0,V_pwm200_grab1
3514,-6996,6840,4000,SC,0,V_pwm200_grab1
3525,-2852,-10241,-1,SC,0,V_pwm200_grab1
3535,18368,176,-25384,SC,0,V_pwm200_grab1
3550,20492,-3568,-12152,SC,0,V_pwm200_grab1
3594,19188,-3940,-11328,SC,0,V_pwm200_grab1
3610,-2700,10976,-21956,SC,0,V_pwm200_grab1
3676,13812,-6332,26572,SC,0,V_pwm200_grab1
3695,-18640,-3920,31696,SC,0,V_pwm200_grab1
3700,8436,18184,-7170,SC,0,V_pwm200_grab1
3705,0,0,0,SC,0,V_pwm200_grab1
3765,1660,4628,3872,SC,0,V_pwm200_grab1
3785,22304,-4908,8552,SC,0,V_pwm200_grab1
3800,20484,-4776,5408,SC,0,V_pwm200_grab1
3811,1711,-1,-1,SC,0,V_pwm200_grab1
3821,-8148,2980,11012,SC,0,V_pwm200_grab1
3860,22524,-4464,-5804,SC,0,V_pwm200_grab1
3880,-6732,511,-1,SC,0,V_pwm200_grab1
3911,-8161,-1,-1,SC,0,V_pwm200_grab1
3920,22048,108,16332,SC,0,V_pwm200_grab1
