tiempo_ms,ax,ay,az,etiqueta,muestra_id,grabacion_id
3366,1036,684,11792,CD,0,D1_pwm200_grab1
3376,1504,2376,13056,CD,0,D1_pwm200_grab1
3382,-552,-2096,3572,CD,0,D1_pwm200_grab1
3386,2980,-2444,3956,CD,0,D1_pwm200_grab1
3392,-2912,1100,13724,CD,0,D1_pwm200_grab1
3396,2192,1400,13372,CD,0,D1_pwm200_grab1
3401,-8772,-2056,7924,CD,0,D1_pwm200_grab1
3407,-3184,-4452,7316,CD,0,D1_pwm200_grab1
3411,7676,748,11460,CD,0,D1_pwm200_grab1
3417,3612,1356,14276,CD,0,D1_pwm200_grab1
3422,-388,-492,12744,CD,0,D1_pwm200_grab1
3427,2448,-1168,7880,CD,0,D1_pwm200_grab1
3432,3780,1872,10060,CD,0,D1_pwm200_grab1
3436,7752,3236,12388,CD,0,D1_pwm200_grab1
3441,2912,2128,11080,CD,0,D1_pwm200_grab1
3447,804,-2300,9416,CD,0,D1_pwm200_grab1
3452,5276,-5620,7456,CD,0,D1_pwm200_grab1
3456,412,960,6916,CD,0,D1_pwm200_grab1
3462,-2296,68,6504,CD,0,D1_pwm200_grab1
3467,-140,-860,10608,CD,0,D1_pwm200_grab1
3472,412,-584,8440,CD,0,D1_pwm200_grab1
3476,-1572,-2356,10948,CD,0,D1_pwm200_grab1
3481,1692,-684,13528,CD,0,D1_pwm200_grab1
3486,-10036,-372,11756,CD,0,D1_pwm200_grab1
3491,2828,-1752,6308,CD,0,D1_pwm200_grab1
3497,-1392,-88,13036,CD,0,D1_pwm200_grab1
3502,-6560,-3188,15176,CD,0,D1_pwm200_grab1
3511,4544,-276,13168,CD,0,D1_pwm200_grab1
3521,3584,-988,8800,CD,0,D1_pwm200_grab1
3526,-2136,-1492,10228,CD,0,D1_pwm200_grab1
3532,640,432,10288,CD,0,D1_pwm200_grab1
3537,8336,3236,9460,CD,0,D1_pwm200_grab1
3542,-1768,-1268,13712,CD,0,D1_pwm200_grab1
3548,-4216,-2872,10152,CD,0,D1_pwm200_grab1
3553,-10532,112,16132,CD,0,D1_pwm200_grab1
3557,2932,-1072,10540,CD,0,D1_pwm200_grab1
3562,-5092,-756,9788,CD,0,D1_pwm200_grab1
3567,-7820,-2604,6340,CD,0,D1_pwm200_grab1
3572,840,-5960,8156,CD,0,D1_pwm200_grab1
3578,3860,-144,11176,CD,0,D1_pwm200_grab1
3582,304,848,10456,CD,0,D1_pwm200_grab1
3587,3812,-548,9180,CD,0,D1_pwm200_grab1
3593,-1648,-284,12596,CD,0,D1_pwm200_grab1
3598,696,1968,9544,CD,0,D1_pwm200_grab1
3602,14228,4724,10180,CD,0,D1_pwm200_grab1
3608,1688,1396,14328,CD,0,D1_pwm200_grab1
3613,-1952,-2116,8528,CD,0,D1_pwm200_grab1
3622,4944,944,12280,CD,0,D1_pwm200_grab1
3627,-1908,1736,11952,CD,0,D1_pwm200_grab1
3633,-40,-480,10208,CD,0,D1_pwm200_grab1
3637,-4384,-3736,9928,CD,0,D1_pwm200_grab1
3642,5080,448,9792,CD,0,D1_pwm200_grab1
3653,3764,-1116,9628,CD,0,D1_pwm200_grab1
3657,-220,-1020,10788,CD,0,D1_pwm200_grab1
3663,2220,2464,9644,CD,0,D1_pwm200_grab1
3673,3648,1460,12552,CD,0,D1_pwm200_grab1
3677,-1736,-2000,9888,CD,0,D1_pwm200_grab1
3682,7000,-4576,9544,CD,0,D1_pwm200_grab1
3687,-2440,3828,12140,CD,0,D1_pwm200_grab1
3692,-2200,288,9840,CD,0,D1_pwm200_grab1
3697,6180,48,7556,CD,0,D1_pwm200_grab1
3703,-4232,-3152,9976,CD,0,D1_pwm200_grab1
3707,4056,-692,7772,CD,0,D1_pwm200_grab1
3712,1228,-148,14864,CD,0,D1_pwm200_grab1
3717,-8772,-576,9144,CD,0,D1_pwm200_grab1
3723,1220,-1732,5324,CD,0,D1_pwm200_grab1
3727,1216,1152,14792,CD,0,D1_pwm200_grab1
3732,-452,-300,13516,CD,0,D1_pwm200_grab1
3737,3548,-996,11972,CD,0,D1_pwm200_grab1
3743,-1836,-3332,8576,CD,0,D1_pwm200_grab1
3747,5908,-4300,12948,CD,0,D1_pwm200_grab1
3752,-3700,3408,10148,CD,0,D1_pwm200_grab1
3757,-768,-792,6976,CD,0,D1_pwm200_grab1
3763,24,-872,9996,CD,0,D1_pwm200_grab1
3768,-24,-592,8596,CD,0,D1_pwm200_grab1
3772,-208,-3596,10700,CD,0,D1_pwm200_grab1
3777,-368,-1052,13792,CD,0,D1_pwm200_grab1
3787,1088,-1696,7092,CD,0,D1_pwm200_grab1
3792,-992,412,13272,CD,0,D1_pwm200_grab1
3798,-1892,-1280,15308,CD,0,D1_pwm200_grab1
3804,3956,-276,11892,CD,0,D1_pwm200_grab1
3808,-4192,-2872,9364,CD,0,D1_pwm200_grab1
3814,6372,-4112,14060,CD,0,D1_pwm200_grab1
3824,-3000,88,10288,CD,0,D1_pwm200_grab1
3829,2936,-2184,7472,CD,0,D1_pwm200_grab1
3833,-3868,-3252,10740,CD,0,D1_pwm200_grab1
3838,488,-840,9004,CD,0,D1_pwm200_grab1
3843,-2452,-1844,14208,CD,0,D1_pwm200_grab1
3849,-8584,-60,9904,CD,0,D1_pwm200_grab1
3853,1104,-2148,9636,CD,0,D1_pwm200_grab1
3858,20,1712,15672,CD,0,D1_pwm200_grab1
3863,-3940,-1636,14688,CD,0,D1_pwm200_grab1
3869,4872,-1120,12032,CD,0,D1_pwm200_grab1
3874,-3716,-1560,10812,CD,0,D1_pwm200_grab1
3878,6516,-2356,16784,CD,0,D1_pwm200_grab1
3884,2696,1592,10048,CD,0,D1_pwm200_grab1
3888,-128,1152,9576,CD,0,D1_pwm200_grab1
3893,-1304,-1012,10532,CD,0,D1_pwm200_grab1
3899,1452,992,11436,CD,0,D1_pwm200_grab1
3903,2252,-888,13292,CD,0,D1_pwm200_grab1
3909,1580,56,16012,CD,0,D1_pwm200_grab1
3918,2860,-1256,7028,CD,0,D1_pwm200_grab1
3923,-428,1352,16348,CD,0,D1_pwm200_grab1
3928,-3524,236,15872,CD,0,D1_pwm200_grab1
3933,1052,-5140,6076,CD,0,D1_pwm200_grab1
3939,6576,1640,10388,CD,0,D1_pwm200_grab1
3949,2356,3196,9968,CD,0,D1_pwm200_grab1
3953,248,856,8488,CD,0,D1_pwm200_grab1
3959,-812,-452,9584,CD,0,D1_pwm200_grab1
3963,1624,1748,9976,CD,0,D1_pwm200_grab1
3968,692,3316,13400,CD,0,D1_pwm200_grab1
3974,636,-3104,4108,CD,0,D1_pwm200_grab1
3983,1824,168,11528,CD,0,D1_pwm200_grab1
3989,-1956,-236,8192,CD,0,D1_pwm200_grab1
3993,-3332,400,15076,CD,0,D1_pwm200_grab1
3998,-224,-5816,5700,CD,0,D1_pwm200_grab1
4003,6364,1152,9992,CD,0,D1_pwm200_grab1
4008,6520,1580,19576,CD,0,D1_pwm200_grab1
4013,816,-716,8308,CD,0,D1_pwm200_grab1
4018,-1248,-732,10012,CD,0,D1_pwm200_grab1
4023,2268,2088,8740,CD,0,D1_pwm200_grab1
4033,-44,2396,13080,CD,0,D1_pwm200_grab1
4038,-3668,-3856,5608,CD,0,D1_pwm200_grab1
4049,1748,-1400,11084,CD,0,D1_pwm200_grab1
4054,-1784,-400,7668,CD,0,D1_pwm200_grab1
4059,-8240,-1748,10004,CD,0,D1_pwm200_grab1
4069,2940,192,9724,CD,0,D1_pwm200_grab1
4084,-1084,740,8552,CD,0,D1_pwm200_grab1
4089,-1944,-2920,11528,CD,0,D1_pwm200_grab1
4094,-1624,-628,12232,CD,0,D1_pwm200_grab1
4099,1056,3516,15300,CD,0,D1_pwm200_grab1
4104,-4028,-3388,6992,CD,0,D1_pwm200_grab1
4115,1180,-796,12856,CD,0,D1_pwm200_grab1
4119,-4616,-928,10096,CD,0,D1_pwm200_grab1
4124,-7108,-1324,13692,CD,0,D1_pwm200_grab1
4130,1612,-5272,6396,CD,0,D1_pwm200_grab1
4134,4076,584,10688,CD,0,D1_pwm200_grab1
4139,992,3632,4972,CD,0,D1_pwm200_grab1
4145,3500,44,10220,CD,0,D1_pwm200_grab1
4149,-292,556,11188,CD,0,D1_pwm200_grab1
4154,1272,1828,11040,CD,0,D1_pwm200_grab1
4164,2288,3300,14868,CD,0,D1_pwm200_grab1
4169,-988,-1648,9260,CD,0,D1_pwm200_grab1
4179,3556,-1844,9404,CD,0,D1_pwm200_grab1
4184,-224,336,13048,CD,0,D1_pwm200_grab1
4190,-6892,272,6880,CD,0,D1_pwm200_grab1
4195,-3064,-2032,9396,CD,0,D1_pwm200_grab1
4199,5440,-2128,8864,CD,0,D1_pwm200_grab1
4205,1708,3028,4528,CD,0,D1_pwm200_grab1
4209,4168,1876,10108,CD,0,D1_pwm200_grab1
4214,-192,120,9832,CD,0,D1_pwm200_grab1
4219,1848,1836,10920,CD,0,D1_pwm200_grab1
4224,9788,3900,11944,CD,0,D1_pwm200_grab1
4229,1236,704,10720,CD,0,D1_pwm200_grab1
4234,3852,368,11600,CD,0,D1_pwm200_grab1
4245,-3868,2944,8572,CD,0,D1_pwm200_grab1
4250,-808,-716,9380,CD,0,D1_pwm200_grab1
4254,-1768,448,6796,CD,0,D1_pwm200_grab1
4259,-2716,-5444,8144,CD,0,D1_pwm200_grab1
4264,4336,-1812,8400,CD,0,D1_pwm200_grab1
4270,736,-2140,10576,CD,0,D1_pwm200_grab1
4275,-7528,-2324,9252,CD,0,D1_pwm200_grab1
4279,536,-2016,7468,CD,0,D1_pwm200_grab1
4285,3632,1920,10060,CD,0,D1_pwm200_grab1
4290,9192,2544,9076,CD,0,D1_pwm200_grab1
4294,1708,-76,10048,CD,0,D1_pwm200_grab1
4299,2108,-720,10240,CD,0,D1_pwm200_grab1
4304,4704,-1988,8332,CD,0,D1_pwm200_grab1
4311,-4968,1836,10760,CD,0,D1_pwm200_grab1
4316,-1996,-384,9548,CD,0,D1_pwm200_grab1
4325,-3660,-5056,8864,CD,0,D1_pwm200_grab1
4330,1716,-888,9476,CD,0,D1_pwm200_grab1
4335,384,1196,5008,CD,0,D1_pwm200_grab1
4341,2628,2620,11492,CD,0,D1_pwm200_grab1
4345,-1420,-216,10308,CD,0,D1_pwm200_grab1
4352,-180,460,11152,CD,0,D1_pwm200_grab1
4356,6364,1908,12456,CD,0,D1_pwm200_grab1
4361,2336,2332,12704,CD,0,D1_pwm200_grab1
4366,660,-652,12496,CD,0,D1_pwm200_grab1
4371,3780,1128,8236,CD,0,D1_pwm200_grab1
4376,-3564,4000,11732,CD,0,D1_pwm200_grab1
4381,-684,-816,12456,CD,0,D1_pwm200_grab1
4386,-3520,-812,8256,CD,0,D1_pwm200_grab1
4391,-1700,-3988,8000,CD,0,D1_pwm200_grab1
4396,2184,-432,12160,CD,0,D1_pwm200_grab1
4400,-196,-2292,15640,CD,0,D1_pwm200_grab1
4406,-5892,-2144,9752,CD,0,D1_pwm200_grab1
4410,976,-556,9928,CD,0,D1_pwm200_grab1
4415,3592,2196,12560,CD,0,D1_pwm200_grab1
4420,3920,396,16436,CD,0,D1_pwm200_grab1
4426,4112,1176,11060,CD,0,D1_pwm200_grab1
4431,3816,640,10952,CD,0,D1_pwm200_grab1
4435,8012,-1784,13020,CD,0,D1_pwm200_grab1
4440,2908,4108,11884,CD,0,D1_pwm200_grab1
4445,716,460,9412,CD,0,D1_pwm200_grab1
4450,-1612,-1784,10672,CD,0,D1_pwm200_grab1
4456,-1392,1940,12020,CD,0,D1_pwm200_grab1
4461,3756,144,11704,CD,0,D1_pwm200_grab1
4466,1380,-2508,12592,CD,0,D1_pwm200_grab1
4470,-9308,-1848,8560,CD,0,D1_pwm200_grab1
4475,2816,-476,6540,CD,0,D1_pwm200_grab1
4480,12,-8,11128,CD,0,D1_pwm200_grab1
4485,-2928,1304,11324,CD,0,D1_pwm200_grab1
4491,1564,-4320,6324,CD,0,D1_pwm200_grab1
4495,5916,-128,8180,CD,0,D1_pwm200_grab1
4505,3308,3944,10464,CD,0,D1_pwm200_grab1
4511,528,380,8200,CD,0,D1_pwm200_grab1
4516,-28,-780,8912,CD,0,D1_pwm200_grab1
4520,376,2684,10404,CD,0,D1_pwm200_grab1
4525,-588,2188,13428,CD,0,D1_pwm200_grab1
4531,332,-3312,4744,CD,0,D1_pwm200_grab1
4541,1780,-180,10124,CD,0,D1_pwm200_grab1
4545,-3508,-472,7480,CD,0,D1_pwm200_grab1
4551,-3772,220,14616,CD,0,D1_pwm200_grab1
4561,5172,-1380,7476,CD,0,D1_pwm200_grab1
4571,3420,2476,9724,CD,0,D1_pwm200_grab1
4577,-1188,88,9372,CD,0,D1_pwm200_grab1
4582,-2996,-2116,7872,CD,0,D1_pwm200_grab1
4586,-1600,-132,12124,CD,0,D1_pwm200_grab1
4591,-484,-124,9320,CD,0,D1_pwm200_grab1
4597,408,-3704,13336,CD,0,D1_pwm200_grab1
4606,1944,-932,7084,CD,0,D1_pwm200_grab1
4611,-1188,-192,8764,CD,0,D1_pwm200_grab1
4616,-6176,-640,14796,CD,0,D1_pwm200_grab1
4626,3492,-200,10140,CD,0,D1_pwm200_grab1
4637,2664,5456,12808,CD,0,D1_pwm200_grab1
4642,-184,36,9412,CD,0,D1_pwm200_grab1
4646,-1308,-1372,11544,CD,0,D1_pwm200_grab1
4657,2096,3308,14756,CD,0,D1_pwm200_grab1
4661,-2128,-2940,7340,CD,0,D1_pwm200_grab1
4671,1604,-44,13924,CD,0,D1_pwm200_grab1
4676,-2308,-164,10476,CD,0,D1_pwm200_grab1
4681,-4988,312,18352,CD,0,D1_pwm200_grab1
4687,3228,-4856,4884,CD,0,D1_pwm200_grab1
4691,4460,-568,10152,CD,0,D1_pwm200_grab1
4696,2100,2408,5124,CD,0,D1_pwm200_grab1
4701,2748,800,10952,CD,0,D1_pwm200_grab1
4707,204,-88,10332,CD,0,D1_pwm200_grab1
4711,2076,1892,10536,CD,0,D1_pwm200_grab1
4721,2608,3040,14172,CD,0,D1_pwm200_grab1
4727,-1400,-2624,6004,CD,0,D1_pwm200_grab1
4732,-9180,-3476,12368,CD,0,D1_pwm200_grab1
4736,-3720,3272,8940,CD,0,D1_pwm200_grab1
4741,-1028,-252,11200,CD,0,D1_pwm200_grab1
4747,3812,436,6744,CD,0,D1_pwm200_grab1
4751,-5364,-2484,10364,CD,0,D1_pwm200_grab1
4756,4636,-2388,8704,CD,0,D1_pwm200_grab1
4762,1236,724,6056,CD,0,D1_pwm200_grab1
4767,3512,872,9876,CD,0,D1_pwm200_grab1
4771,-800,-440,9460,CD,0,D1_pwm200_grab1
4777,1616,2356,9456,CD,0,D1_pwm200_grab1
4781,3212,868,14008,CD,0,D1_pwm200_grab1
4787,2080,-1040,10288,CD,0,D1_pwm200_grab1
4792,-2444,-408,9212,CD,0,D1_pwm200_grab1
4796,6552,-3404,11732,CD,0,D1_pwm200_grab1
4801,-2376,2712,9408,CD,0,D1_pwm200_grab1
4807,-2848,-712,8756,CD,0,D1_pwm200_grab1
4811,4800,-1352,5632,CD,0,D1_pwm200_grab1
4816,-4924,-4596,10096,CD,0,D1_pwm200_grab1
4823,2468,-2752,8124,CD,0,D1_pwm200_grab1
4828,588,216,5332,CD,0,D1_pwm200_grab1
4832,1056,172,9636,CD,0,D1_pwm200_grab1
4837,-1224,-592,10364,CD,0,D1_pwm200_grab1
4842,592,1484,8044,CD,0,D1_pwm200_grab1
4848,12256,2664,6632,CD,0,D1_pwm200_grab1
4852,-2108,2140,11684,CD,0,D1_pwm200_grab1
4857,-2312,-3440,7088,CD,0,D1_pwm200_grab1
4862,-10508,-4836,10816,CD,0,D1_pwm200_grab1
4867,-3644,3616,11964,CD,0,D1_pwm200_grab1
4873,-3424,-436,9856,CD,0,D1_pwm200_grab1
4878,1884,-1572,7200,CD,0,D1_pwm200_grab1
4882,-6004,-4580,11312,CD,0,D1_pwm200_grab1
4887,2732,-1564,10568,CD,0,D1_pwm200_grab1
4892,604,-160,7944,CD,0,D1_pwm200_grab1
4897,3056,1364,12768,CD,0,D1_pwm200_grab1
4902,-876,-680,10328,CD,0,D1_pwm200_grab1
4908,2928,2184,14728,CD,0,D1_pwm200_grab1
4912,532,-908,16600,CD,0,D1_pwm200_grab1
4917,4448,344,11616,CD,0,D1_pwm200_grab1
4923,-4348,704,11488,CD,0,D1_pwm200_grab1
4928,8464,-1856,16356,CD,0,D1_pwm200_grab1
4933,-1020,3888,13036,CD,0,D1_pwm200_grab1
4938,-2220,-540,10968,CD,0,D1_pwm200_grab1
4942,4116,-1448,8268,CD,0,D1_pwm200_grab1
4947,-3592,-2096,10292,CD,0,D1_pwm200_grab1
4952,3364,900,11912,CD,0,D1_pwm200_grab1
4958,1716,-2644,12840,CD,0,D1_pwm200_grab1
4963,-10464,-2572,9044,CD,0,D1_pwm200_grab1
4968,3268,-364,6412,CD,0,D1_pwm200_grab1
4972,1764,1776,16016,CD,0,D1_pwm200_grab1
4978,3984,1108,16504,CD,0,D1_pwm200_grab1
4982,5748,-1380,10936,CD,0,D1_pwm200_grab1
4987,-2296,108,9480,CD,0,D1_pwm200_grab1
4998,5052,1892,11400,CD,0,D1_pwm200_grab1
5002,684,456,8764,CD,0,D1_pwm200_grab1
5008,-156,-816,10692,CD,0,D1_pwm200_grab1
5012,1628,3496,9316,CD,0,D1_pwm200_grab1
5017,3476,1804,11816,CD,0,D1_pwm200_grab1
5022,700,-3052,11536,CD,0,D1_pwm200_grab1
5028,-10884,-2116,7332,CD,0,D1_pwm200_grab1
5032,2228,-1024,6416,CD,0,D1_pwm200_grab1
5037,1988,-184,10524,CD,0,D1_pwm200_grab1
5043,-4640,520,14732,CD,0,D1_pwm200_grab1
5052,4988,-2332,7736,CD,0,D1_pwm200_grab1
5058,8172,-1060,12596,CD,0,D1_pwm200_grab1
5063,4608,1508,9320,CD,0,D1_pwm200_grab1
5067,-312,392,9284,CD,0,D1_pwm200_grab1
5072,-2156,-2076,7896,CD,0,D1_pwm200_grab1
5078,4064,3116,8220,CD,0,D1_pwm200_grab1
5083,-184,636,9792,CD,0,D1_pwm200_grab1
5089,-636,-4052,11412,CD,0,D1_pwm200_grab1
5099,1604,-2140,7220,CD,0,D1_pwm200_grab1
5103,-2084,856,14120,CD,0,D1_pwm200_grab1
5108,-2452,-1112,10952,CD,0,D1_pwm200_grab1
5114,572,-4188,9516,CD,0,D1_pwm200_grab1
5120,-4084,-1312,9528,CD,0,D1_pwm200_grab1
5128,4756,1924,10580,CD,0,D1_pwm200_grab1
5134,-532,416,10000,CD,0,D1_pwm200_grab1
5139,-2532,-2380,9572,CD,0,D1_pwm200_grab1
5143,1684,1736,10464,CD,0,D1_pwm200_grab1
5149,-1028,588,10960,CD,0,D1_pwm200_grab1
5153,128,-2500,13280,CD,0,D1_pwm200_grab1
5163,412,-108,14464,CD,0,D1_pwm200_grab1
5168,744,48,10852,CD,0,D1_pwm200_grab1
5173,-5960,0,18064,CD,0,D1_pwm200_grab1
5183,4256,-760,10360,CD,0,D1_pwm200_grab1
5189,10160,-1396,14488,CD,0,D1_pwm200_grab1
5193,4432,3524,12500,CD,0,D1_pwm200_grab1
5198,-4,472,11100,CD,0,D1_pwm200_grab1
5203,-1592,-1272,10744,CD,0,D1_pwm200_grab1
5213,2512,2480,14144,CD,0,D1_pwm200_grab1
5218,-68,-580,5664,CD,0,D1_pwm200_grab1
5223,-8392,-3572,11860,CD,0,D1_pwm200_grab1
5228,676,-192,12912,CD,0,D1_pwm200_grab1
5233,1116,672,10040,CD,0,D1_pwm200_grab1
5238,-6572,-876,15876,CD,0,D1_pwm200_grab1
5243,4220,-5672,2996,CD,0,D1_pwm200_grab1
5249,4952,-2992,9496,CD,0,D1_pwm200_grab1
5253,1388,-152,6712,CD,0,D1_pwm200_grab1
5259,1768,-1424,10264,CD,0,D1_pwm200_grab1
5263,-528,-24,9848,CD,0,D1_pwm200_grab1
5269,3652,2436,8908,CD,0,D1_pwm200_grab1
5278,2136,2428,13596,CD,0,D1_pwm200_grab1
5283,-1600,-2360,3932,CD,0,D1_pwm200_grab1
5289,-5216,-3968,9216,CD,0,D1_pwm200_grab1
5293,-1644,3240,8640,CD,0,D1_pwm200_grab1
5298,-2228,-1104,8256,CD,0,D1_pwm200_grab1
5303,4032,-1744,5672,CD,0,D1_pwm200_grab1
5309,-5552,-3076,12992,CD,0,D1_pwm200_grab1
5314,2876,-3256,8288,CD,0,D1_pwm200_grab1
5318,1020,-812,8824,CD,0,D1_pwm200_grab1
5323,1028,-996,9048,CD,0,D1_pwm200_grab1
5328,-1352,-392,9044,CD,0,D1_pwm200_grab1
5335,704,1692,8052,CD,0,D1_pwm200_grab1
5344,-2700,2888,12272,CD,0,D1_pwm200_grab1
5350,-1856,-1768,4064,CD,0,D1_pwm200_grab1
5359,-2304,-1532,10536,CD,0,D1_pwm200_grab1
5364,-3120,-364,8976,CD,0,D1_pwm200_grab1
5369,-7012,-1324,15052,CD,0,D1_pwm200_grab1
5380,1160,-3564,8232,CD,0,D1_pwm200_grab1
5385,-168,-1652,6728,CD,0,D1_pwm200_grab1
5389,-924,-1260,9572,CD,0,D1_pwm200_grab1
5394,-872,-368,10740,CD,0,D1_pwm200_grab1
5400,688,1096,7512,CD,0,D1_pwm200_grab1
5409,-2536,960,13448,CD,0,D1_pwm200_grab1
5414,-1136,-2004,5244,CD,0,D1_pwm200_grab1
5420,3720,2016,16268,CD,0,D1_pwm200_grab1
5425,-340,4464,12636,CD,0,D1_pwm200_grab1
5429,-3432,-1068,10472,CD,0,D1_pwm200_grab1
5435,3772,-2768,9008,CD,0,D1_pwm200_grab1
5439,-5560,-2544,14520,CD,0,D1_pwm200_grab1
5445,3208,-1924,10380,CD,0,D1_pwm200_grab1
5449,1108,260,11628,CD,0,D1_pwm200_grab1
5455,2156,-1984,11284,CD,0,D1_pwm200_grab1
5460,-564,-280,9996,CD,0,D1_pwm200_grab1
5464,1556,1996,16464,CD,0,D1_pwm200_grab1
5469,-1604,-516,13200,CD,0,D1_pwm200_grab1
5475,5196,-2472,10884,CD,0,D1_pwm200_grab1
5480,-2212,-168,9684,CD,0,D1_pwm200_grab1
5484,5888,1816,16852,CD,0,D1_pwm200_grab1
5489,1380,5512,12716,CD,0,D1_pwm200_grab1
5494,-2156,-876,9212,CD,0,D1_pwm200_grab1
5500,1384,-1764,11560,CD,0,D1_pwm200_grab1
5504,2600,4888,8308,CD,0,D1_pwm200_grab1
5510,2764,2236,11964,CD,0,D1_pwm200_grab1
5514,-12,-2476,12136,CD,0,D1_pwm200_grab1
5525,2176,-2048,6912,CD,0,D1_pwm200_grab1
5529,-1240,1748,13900,CD,0,D1_pwm200_grab1
5534,-1720,-316,11784,CD,0,D1_pwm200_grab1
5540,4252,-4280,7588,CD,0,D1_pwm200_grab1
5545,-4356,-936,8684,CD,0,D1_pwm200_grab1
5555,5136,1544,10244,CD,0,D1_pwm200_grab1
5559,-200,1076,10516,CD,0,D1_pwm200_grab1
5565,-420,-1900,8604,CD,0,D1_pwm200_grab1
5569,7072,4228,6864,CD,0,D1_pwm200_grab1
5575,-568,1508,10500,CD,0,D1_pwm200_grab1
5579,-1160,-3668,12244,CD,0,D1_pwm200_grab1
5590,960,-3548,7604,CD,0,D1_pwm200_grab1
5595,-5108,812,13092,CD,0,D1_pwm200_grab1
5601,-4932,2504,6320,CD,0,D1_pwm200_grab1
5606,-860,-6376,7092,CD,0,D1_pwm200_grab1
5611,-984,-852,9076,CD,0,D1_pwm200_grab1
5615,1640,-776,11416,CD,0,D1_pwm200_grab1
5621,616,6724,12040,CD,0,D1_pwm200_grab1
5625,-5004,-1728,10000,CD,0,D1_pwm200_grab1
5630,-756,-2476,10816,CD,0,D1_pwm200_grab1
5640,-1424,1804,11852,CD,0,D1_pwm200_grab1
5645,-2124,-2848,10316,CD,0,D1_pwm200_grab1
5656,2120,-3048,9996,CD,0,D1_pwm200_grab1
5660,-7812,-160,9372,CD,0,D1_pwm200_grab1
